row_index,Post ID,Category,llm_label,llm_confidence,llm_tactics,llm_rationale
223,30780,pirated_media,illicit_not_scam,0.9,,Pirated media offered and discussed with no signs of manipulation or scam tactics present in the thread.
224,30783,pirated_media,illicit_not_scam,0.8,,"Thread discusses pirated media without manipulation tactics or scam indicators, just casual comments about content and characters."
225,30785,pirated_media,unclear,0.9,,"No clear transaction, manipulation, or scam indicators present; conversation is vague and unrelated to a specific offer or scam."
226,30795,pirated_media,illicit_not_scam,0.8,,Post advertises pirated media with no signs of manipulation or scam tactics in replies.
227,30797,pirated_media,illicit_not_scam,0.8,,Post advertises pirated media without manipulation tactics or scam indicators; replies show no complaints or scam evidence.
228,30798,pirated_media,unclear,0.9,,"No clear transaction, manipulation, or scam indicators present; mostly unrelated comments without offer or complaint."
229,30800,pirated_media,illicit_not_scam,0.9,,"Post offers pirated media with no manipulation tactics or scam indicators, and replies show no complaints or scam reports."
230,30804,pirated_media,illicit_not_scam,0.9,,Post advertises pirated animation resources with no manipulation tactics or scam indicators present in replies.
231,30808,pirated_media,illicit_not_scam,0.9,,Post advertises pirated media with no signs of manipulation or scam tactics in replies.
232,30821,pirated_media,illicit_not_scam,0.9,,"Pirated media offered with no signs of manipulation or scam tactics, and no complaints indicating fraud or nondelivery."
233,30833,pirated_media,illicit_not_scam,0.9,,Pirated media shared and discussed without signs of manipulation or scam tactics in the conversation.
234,30842,pirated_media,illicit_not_scam,0.9,,Pirated animation content is offered with no signs of manipulation or scam tactics in the conversation.
235,30843,pirated_media,illicit_not_scam,0.8,,Pirated media offered and discussed with no clear manipulation or scam indicators present in the thread.
236,30846,pirated_media,illicit_not_scam,0.8,,"Pirated media offered with no clear manipulation or scam indicators, and replies show access issues, not deception or pressure."
237,30851,pirated_media,illicit_not_scam,0.8,,The post offers pirated media with no signs of manipulation or complaints about non-delivery or deception.
238,30855,pirated_media,unclear,0.9,,"No clear transaction, manipulation, or scam indicators present; conversation is vague and lacks relevant signals."
239,30856,pirated_media,illicit_not_scam,0.9,,"Thread promotes pirated media without manipulation tactics or scam indicators, with neutral or unrelated comments only."
240,30861,pirated_media,illicit_not_scam,0.8,,"Pirated media offered with no signs of manipulation or scam tactics, just user comments and no complaints."
241,30862,pirated_media,illicit_not_scam,0.8,,"Advertising pirated media without manipulation tactics or scam indicators, with unrelated comments and no evidence of deception."
242,30863,pirated_media,illicit_not_scam,0.8,,Pirated media is offered and discussed without signs of manipulation or scam tactics in the thread.
243,30867,pirated_media,illicit_not_scam,0.8,,Pirated media offered with no signs of manipulation or scam tactics in the conversation.
244,30762,pirated_media,illicit_not_scam,0.8,,Post advertises pirated media without manipulation tactics or scam indicators; replies are unrelated comments with no scam signals.
245,30763,pirated_media,illicit_not_scam,0.8,,Discussion about pirated animation content with no manipulation tactics or scam indicators present.
246,30764,pirated_media,illicit_not_scam,0.8,,Pirated media offered and discussed without signs of manipulation or scam tactics in the thread.
247,30775,pirated_media,illicit_not_scam,0.9,,"Pirated media offered with no signs of manipulation or scam tactics, and no complaints indicating fraud or deception."
248,30780,pirated_media,illicit_not_scam,0.8,,Pirated media offered with no evident manipulation or scam tactics present in the conversation.
249,30783,pirated_media,unclear,0.9,,"No transactional or manipulative content present, only casual comments about media content without scam or illicit indicators."
250,30785,pirated_media,illicit_not_scam,0.8,,"Thread promotes pirated media without manipulation tactics or scam indicators, showing normal illicit transaction discussion."
251,30795,pirated_media,illicit_not_scam,0.8,,Post advertises pirated media with no signs of manipulation or scam tactics in replies.
252,30797,pirated_media,illicit_not_scam,0.8,,Post advertises pirated media with no manipulation tactics or scam indicators present in replies.
253,30798,pirated_media,illicit_not_scam,0.8,,Post advertises pirated media with no signs of manipulation or scam tactics in replies.
254,30800,pirated_media,illicit_not_scam,0.8,,Pirated media offered with no evident manipulation tactics or complaints indicating scam behavior in the thread.
255,30804,pirated_media,illicit_not_scam,0.8,,Post offers pirated animation resources with no manipulation tactics or scam indicators present in replies.
256,30808,pirated_media,unclear,0.9,,No clear transaction or manipulation tactics are present; content is promotional but lacks scam or illicit details.
257,30821,pirated_media,illicit_not_scam,0.9,,Post offers pirated media resources with no signs of manipulation or scam tactics in the conversation.
258,30833,pirated_media,illicit_not_scam,0.9,,Pirated media shared openly with no signs of manipulation or scam tactics in the conversation.
259,30842,pirated_media,illicit_not_scam,0.9,,Pirated animation content is offered with no signs of manipulation or scam tactics in the conversation.
260,30843,pirated_media,illicit_not_scam,0.8,,"Pirated media offered with no evident manipulation or scam tactics, and no complaints of fraud or deception present."
261,30846,pirated_media,illicit_not_scam,0.8,,"Pirated media offered with no clear manipulation or scam indicators, only user confusion about access issues."
262,30851,pirated_media,illicit_not_scam,0.8,,"Pirated media offered with no signs of manipulation or scam tactics, only user complaints about download restrictions."
263,30855,pirated_media,unclear,0.9,,"No clear transaction, manipulation, or scam indicators present; conversation is vague and lacks relevant signals."
264,30856,pirated_media,illicit_not_scam,0.9,,"Thread promotes pirated media without manipulation tactics or scam indicators, and no complaints of non-delivery or deception appear."
265,30861,pirated_media,illicit_not_scam,0.8,,Post advertises pirated media with no manipulation tactics or scam indicators present in replies.
266,30862,pirated_media,illicit_not_scam,0.8,,Advertising pirated media with no evident manipulation or scam tactics present in the thread.
267,30863,pirated_media,illicit_not_scam,0.8,,Pirated media is offered and discussed without signs of manipulation or scam tactics in the thread.
268,30867,pirated_media,illicit_not_scam,0.8,,"Pirated media offered with no signs of manipulation or scam tactics, and no complaints of non-delivery or deception."
269,30870,pirated_media,illicit_not_scam,0.8,,Pirated media offered with no evident manipulation tactics or complaints indicating scam or pressure.
270,30893,pirated_media,illicit_not_scam,0.8,,Pirated media offered with no signs of manipulation or scam tactics in the conversation.
271,30897,pirated_media,illicit_not_scam,0.8,,"Thread discusses pirated media with no clear manipulation or scam tactics present, just commentary on content restrictions."
272,30899,pirated_media,illicit_not_scam,0.8,,"Post promotes pirated media with no evident manipulation or scam tactics, and replies do not indicate fraud or deception."
273,30920,pirated_media,illicit_not_scam,0.8,,Pirated media offered and discussed with no signs of manipulation or scam tactics present in the thread.
